"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"spatial_pd_demographic.nlogo"
"experiment"
"06/07/2024 08:46:32:123 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","agent-maxage","pd-r","histogram-granularity","pd-s","agent-procreation-min-wealth","agent-init-coop-ratio","simulation-steps","pd-t","agent-number","agent-init-random-birth-age","patch-background-color","neighborhood","mutation-rate","agent-init-endowment","pd-p","[step]","count turtles","count cooperators","count defectors"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2457","1623","834"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2474","1585","889"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2468","1589","879"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","247","2450","1558","892"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2457","1522","935"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2443","1531","912"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","250","2467","1602","865"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2449","1603","846"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2477","1620","857"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2464","1701","763"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","249","2468","1635","833"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","262","2477","1655","822"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2476","1634","842"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2477","1600","877"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2472","1621","851"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2470","1529","941"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2450","1527","923"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2436","1464","972"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","215","2477","1652","825"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2444","1542","902"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2467","1574","893"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","249","2470","1565","905"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","261","2466","1554","912"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2472","1597","875"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2479","1593","886"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2442","1524","918"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2456","1553","903"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","248","2463","1547","916"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2456","1622","834"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","250","2448","1616","832"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2470","1604","866"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2449","1535","914"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2483","1688","795"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2462","1591","871"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2445","1604","841"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2484","1632","852"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2466","1525","941"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","263","2471","1656","815"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2455","1528","927"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2462","1484","978"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2459","1618","841"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2479","1629","850"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2478","1570","908"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2471","1584","887"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2470","1585","885"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","262","2458","1562","896"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2441","1549","892"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2454","1627","827"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","216","2464","1646","818"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2480","1636","844"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2445","1543","902"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2458","1593","865"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2476","1681","795"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2479","1641","838"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2453","1610","843"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2460","1578","882"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2470","1558","912"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2474","1600","874"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","264","2471","1637","834"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2461","1630","831"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2450","1534","916"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","250","2473","1566","907"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","249","2454","1534","920"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2465","1627","838"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2468","1605","863"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2463","1549","914"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2460","1562","898"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","260","2460","1521","939"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","263","2451","1570","881"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2438","1461","977"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","260","2470","1603","867"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2462","1567","895"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2456","1464","992"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","264","2457","1574","883"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2470","1600","870"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2471","1604","867"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2465","1610","855"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2460","1553","907"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2484","1642","842"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2459","1633","826"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2445","1533","912"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","260","2479","1689","790"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2475","1638","837"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","265","2481","1647","834"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2457","1561","896"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","250","2458","1548","910"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","261","2445","1513","932"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2458","1527","931"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2456","1604","852"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2466","1608","858"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2470","1570","900"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2456","1574","882"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2465","1544","921"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","217","2474","1649","825"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","261","2474","1599","875"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2467","1581","886"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2466","1597","869"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","265","2462","1570","892"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2463","1514","949"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2463","1471","992"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2452","1536","916"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","254","2472","1596","876"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2468","1609","859"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2441","1550","891"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","266","2470","1636","834"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","261","2482","1699","783"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2464","1630","834"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2463","1564","899"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","252","2474","1575","899"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2476","1641","835"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","262","2474","1605","869"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","262","2449","1513","936"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","251","2439","1535","904"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2449","1603","846"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","257","2471","1569","902"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","259","2471","1638","833"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","253","2458","1609","849"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2477","1582","895"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","256","2453","1576","877"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","218","2480","1649","831"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","255","2461","1587","874"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","258","2447","1479","968"
